File, P1, P2, Date, Workers, Time Start, Time End, Collection, Magazine Name, Structure, Sheet Notes, Volume, Year, Date Start, Date End, Issue Start, Issue End, Type, Notes, Other Data
http://static.free-dissociation.com/magventory/mag-104.jpg, mkr, mgentile555, November 12; 2006, JSB + ALC, 5:15, , SR, Astounding Science Fiction, monthly, , , 1964, 1/64, 8/64, 72-5, 73-6, B, 
http://static.free-dissociation.com/magventory/mag-104.jpg, mkr, mgentile555, November 12; 2006, JSB + ALC, 5:15, , SR, Astounding Science Fiction, monthly, , , 1964-5, 9/64, 3/65, 74-1, 75-1, B, 
http://static.free-dissociation.com/magventory/mag-104.jpg, mkr, mgentile555, November 12; 2006, JSB + ALC, 5:15, , SR, Astounding Science Fiction, monthly, , , 1965, 7/65, 7/65, 75-2, 75-5, B, 
http://static.free-dissociation.com/magventory/mag-104.jpg, mkr, mgentile555, November 12; 2006, JSB + ALC, 5:15, , SR, Astounding Science Fiction, monthly, , , 1965, 8/65, 12/65, 76-6, 76-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1942, 2/42, 12/42, 29-5, 30-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1943, 1/43, 4/43, 30-5, 31-2, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1943, 5/43, 10/43, 31-3, 32-2, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1943, 11/43, 12/43, 32-3, 32-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1944, 1/44, 6/44, 32-5, 33-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1944, 7/44, 12/44, 33-5, 34-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1945, 1/45, 6/45, 34-5, 35-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1945, 7/45, 12/45, 35-5, 36-4, B, 36-4 marked 36-5
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1946, 1/46, 6/46, 36-5, 37-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1946, 7/46, 12/46, 32-5, 38-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1947, 1/47, 6/47, 38-5, 39-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1947, 7/47, 12/47, 39-5, 40-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1948, 1/48, 6/48, 40-5, 41-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1948, 7/48, 12/48, 41-5, 42-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1949, 1/49, 6/49, 42-5, 43-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1949, 7/49, 12-49, 43-5, 44-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1950, 1/50, 6/50, 44-5, 45-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1950, 7/50, 12/50, 45-5, 46-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1951, 1/51, 6/51, 46-5, 47-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1951, 7/51, 12/51, 47-5, 48-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1952, 1/52, 6/52, 48-5, 49-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1952, 7/52, 12/52, 49-5, 50-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1953, 1/53, 6/53, 50-5, 51-4, B, 
http://static.free-dissociation.com/magventory/mag-105.jpg, aclough, mgentile555, November 12; 2006, ESK + JSB, 5:00, 5:14, , Astounding SF Science Fiction, monthly, , , 1953, 7/53, 12/53, 51-5, 52-4, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1928, Winter, Spring, 1-1, 1-2, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1928, , , 1-3, 1-4, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1929, , , 2-1, 2-2, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1929, , , 2-3, 2-4, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1930, , , 3-1, 3-2, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1930, , , 3-3, 3-4, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1931, , , 4-1, 4-2, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1931, , , 4-3, 4-4, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1932, , , 5-1, 5-3, B, 
http://static.free-dissociation.com/magventory/mag-106.jpg, aclough, mgentile555, November 16; 2006, JSB, 5:34, 5:40, SR, Amazing Stories Quarterly, quarterly, , , 1933/34, , , 6-4 1, 7-1 7-2, B, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1968, 2/68, 11/68, 41-6, 42-4, B, 2 4 7 9 11 months
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1969, 1/69, 11/69, 42-5, 43-4, B, bimonthly
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1970, 1/70, 11/70, 43-5, 44-4, B, bimonthly
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1971, 1/71, 11/71, 44-5, 45-4, B, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1972, 1/72, 11/72, 45-5, 46-4, B, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1973, 1/73, 11/73, 46-5, 47-4, B, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1974, 2/74, 12/74, 47-5, 48-4, B, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1975, 3/75, 11/75, 48-5, 49-3, B, 5 months: 3; 5; 7; 9; 11
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1976, 1/76, 12/76, 49-4, 50-3, B, 1; 3; 6; 9; 12
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1977, , , 50-4, 51-1, U, 3; 7; 10 of 1977 (3 issues only) new volume to bind?
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1978, , , 51-2, 51-4, U, 1; 5; 8 (3 issues only) new volume to bind?
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1978, 11/78, , 52-1, , U, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1979, , , 52-2, 52-4, B, 2; 5; 8 months (same volume as next)
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1979-80, , , 27-5, 27-8, B, 11/79; 2/80; 5/80; 8/80
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1980-81, , , 27-9, 28-3, R, 7 issues
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1982, 1/82, , 28-4, , U, Amazing/Fantasy
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1982, 11/82, , 28-8, , U, Amazing/Fantasy
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1983, 1/83, , 28-4, , U, Amazing/Fantasy
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1983, 3/83, , 56-5, , U, Amazing/Fantasy
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , 1983, 5/83, 3/84, 57-1, 57-6, U, Amazing/Fantasy 5; 7; 9; 11; 1
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/84, 3/85, 58-1, 58-6, U, Amazing/Fantasy bimonthly
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/85, 9/85, 59-1, 59-3, U, 3 mags /vol
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 11/85, 3/86, 60-1, 60-3, U, 3 mags/vol
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/86, 3/87, 61-1, 61-3, U, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/87, 3/88, 62-1, 62-6, U, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/88, 3/89, 63-1, 63-6, U, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/89, 3/91, 64-1, 65-6, U, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 5/91, 3/92, 66-1, 66-11, U, monthly; but only 11 months this year
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 4/92, 3/93, 67-1, 67-12, U, 
http://static.free-dissociation.com/magventory/mag-107.jpg, aclough, mgentile555, November 16; 2006, JSB, 4:42, 5:34, SR, Amazing Stories, monthly; bimonthly, monthly except when its not. Note: need "continuitiy alias" for mags that change name, , , 4/93, 10/93, 68-1, 68-7, U, 
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , Sum 85, sum 86, 1, 5, B, Aphelion Science Fiction Magazine (quarterly)
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , , , 1, 10, B, Arkham Collector
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1946, , 5, 8, B, Arkham Sampler (quarterly)
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1978-9, , 1-1, 1-4, B, Asimov's SF Adventure Magazine (Quarterly)
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1940, 2/40 12/40, 1-1, 2-2, B, Astonishing Stories (BiMonthly)
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1941, , 2-3, 3-2, B, Astonishing Stories (Switch to quarterly)
http://static.free-dissociation.com/magventory/mag-108.jpg, aclough, mgentile555, November 12; 2006, JSB, 5:41, 5:58, SR, Small A's (Several Mags bound), , , , , 1942-3, , 3-3, 4-4, B, Astonishing Stories (6 issues)
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 10, 1948, Oct, Dec, 10, 12, U, Spring Reissue in 1949 of Oct-Dec 1948
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 11, 1949, July, Sept, 7, 9, U, quarterly water release in 1949 of July Sept 1949
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 3, 1941, May, Oct, 3, 8, U, Missing any Sept
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 4, 1942, June, June, 6, 6, U, 
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 5, 1943, July, July, 7, 7, U, 
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 6, 1944, Feb, Feb, 1, 1, U, 2 copies
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 12, 1950, March, March, 3, 3, U, 
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 13, 1951, March, March, 2, 2, U, March Needs Surgery
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 13, 1951, Nov, Dec, 11, 21, U, 
http://static.free-dissociation.com/magventory/mag-109.jpg, aclough, mgentile555, November 12; 2006, Sharmin; kekey, 1540, 1555, circulating, Fantastic Adventures, Monthly; and some quarterly reissues, , 9, 1947, Sept, Sept, 5, 5, U, 
http://static.free-dissociation.com/magventory/mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1988, Jan, Dec, , , U, missing July-Aug issue
http://static.free-dissociation.com/magventory/mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1989, Jan, Dec, , , U, 
http://static.free-dissociation.com/magventory/mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1990, Jan, Dec, , , U, 
http://static.free-dissociation.com/magventory/mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1991, Jan, Aug, , , U, 
http://static.free-dissociation.com/magventory/mag-110.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1221, 1226, Circulating, Aborigonal Science Fiction, bimonthly, no volume/issue #s, , 1991, Dec, Dec, ?, ?, U, special double issue; issues "29+30"
http://static.free-dissociation.com/magventory/mag-111.jpg, aclough, mgentile555, , Sharmin; Kelsey, 1226, 1229, Ciculating, Aboriginal SF, Quarterly, all "special double issues", , 1992, summer, summer, 31, 32, U, Changed circulation (missing Fall)
http://static.free-dissociation.com/magventory/mag-111.jpg, aclough, mgentile555, , Sharmin; Kelsey, 1226, 1229, Ciculating, Aboriginal SF, Quarterly, all "special double issues", , 1992, winter, winter, 35, 36, U, 
http://static.free-dissociation.com/magventory/mag-111.jpg, aclough, mgentile555, , Sharmin; Kelsey, 1226, 1229, Ciculating, Aboriginal SF, Quarterly, all "special double issues", , 1992, spring, winter, 37, 44, U, 
http://static.free-dissociation.com/magventory/mag-112.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1230, 1232, circulating, A Merritt's Fantasy Mag, bimonthly [**we think], , 1, 1949, Dec, Dec, 1, 1, U, very bad condition
http://static.free-dissociation.com/magventory/mag-112.jpg, aclough, mgentile555, November 12; 2006, Sharmin; Kelsey, 1230, 1232, circulating, A Merritt's Fantasy Mag, bimonthly [**we think], , 1, 1950, July, July, 4, 4, U, very bad condition
http://static.free-dissociation.com/magventory/mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 29, 42, B, 
http://static.free-dissociation.com/magventory/mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 43, 56, B, 
http://static.free-dissociation.com/magventory/mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 57, 70, B, 
http://static.free-dissociation.com/magventory/mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 71, 84, B, 
http://static.free-dissociation.com/magventory/mag-113.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:32, 1:35, SR, RenDhark => RienDhark, , German, , , , , 85, 98, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1954, 10 May, 30 June, 3, , B, Appears to be 3x month [*MITSFS-imposed volume #s]
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1954, 10 Sept, 30 Oct, 5, , B, [*MITSFS-imposed volume #s]
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1955, 2 July, 11 Aug, 86, 91, B, [*MITSFS-imposed volume #s]
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1953, Mar, July, 5, 9, B, Names Urania appears monthly (same mag
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1953, Aug, Dec, 10, 14, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1955, 6 Oct, 10 Nov, 99, 104, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1955, 14 Nov, 27 Dec, 105, 111, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1957, 11 Apr, 20 Jun, 139, 154, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1958, 2 Jan, 30 Mar, 168, 174, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1958, 12 Oct, 21 Dec, 188, 193, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1959, 11 Oct, 20 Dec, 214, 219, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1960, 2 Jan, 27 Mar, 220, 226, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1960, 10 Apr, 10 June, 227, 232, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1960, 19 Oct, 18 Dec, 240, 245, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1961, 1 Jan, 20 Mar, 246, 252, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1961, 2 July, 24 Sept, 254, 265, B, 
http://static.free-dissociation.com/magventory/mag-114.jpg, aclough, mgentile555, November 12; 2006, JSB; SIR, 1:37, 1:56, SR, I Romanzi Di Uramba, , Italian, , 1965, 4 Apr, 16 May, 378, 384, B, 
